latitude,longitude,time,TEMP,CNDU,PSAL,TUR4,DOXY
degrees_north,degrees_east,UTC,degree_C,mS/cm,1,FNU,umol/L
42.031,3.23671,2026-01-14T05:20:00Z,13.51,44.221,37.61,0.05,305.51
42.031,3.23671,2026-01-14T06:23:00Z,13.42,43.824,37.328,0.11,305.99
42.031,3.23671,2026-01-14T07:26:00Z,13.37,43.614,37.172,0.15,305.94
42.031,3.23671,2026-01-14T08:28:00Z,13.24,43.082,36.792,0.28,306.61
42.031,3.23671,2026-01-14T09:34:00Z,13.39,43.595,37.137,0.15,306.01
42.031,3.23671,2026-01-14T10:35:00Z,13.57,44.149,37.486,0.12,305.6
42.031,3.23671,2026-01-14T11:38:00Z,13.7,44.679,37.865,0.03,306.1
42.031,3.23671,2026-01-14T12:41:00Z,13.73,44.74,37.887,0.02,305.83
42.031,3.23671,2026-01-14T13:44:00Z,13.79,44.834,37.921,0.01,304.87
42.031,3.23671,2026-01-14T14:47:00Z,13.77,44.81,37.913,0.01,305.66
42.031,3.23671,2026-01-14T15:50:00Z,13.76,44.711,37.834,0.02,307.74
42.031,3.23671,2026-01-14T16:53:00Z,13.75,44.725,37.854,0.03,307.45
42.031,3.23671,2026-01-14T17:56:00Z,13.75,44.704,37.838,0.04,307.02
42.031,3.23671,2026-01-14T18:59:00Z,13.74,44.676,37.824,0.05,306.56
42.031,3.23671,2026-01-14T20:00:00Z,13.74,44.619,37.767,0.08,305.93
42.031,3.23671,2026-01-14T21:00:00Z,13.75,44.651,37.788,0.08,305.17
42.031,3.23671,2026-01-14T22:00:00Z,13.24,43.012,36.721,0.46,307.86
42.031,3.23671,2026-01-14T23:00:00Z,12.64,37.996,32.484,1.36,312.98
42.031,3.23671,2026-01-15T00:00:00Z,13.12,40.721,34.656,1.07,309.5
42.031,3.23671,2026-01-15T01:08:00Z,13.21,42.134,35.913,1.07,308.56
42.031,3.23671,2026-01-15T02:11:00Z,13.34,42.966,36.585,0.62,307.31
42.031,3.23671,2026-01-15T03:14:00Z,13.1,42.107,35.994,0.88,308.33
42.031,3.23671,2026-01-15T04:17:00Z,13.72,44.66,37.825,0.07,303.79
42.031,3.23671,2026-01-15T05:20:00Z,13.71,44.716,37.892,0.05,303.67
42.031,3.23671,2026-01-15T06:23:00Z,13.72,44.747,37.911,0.04,303.48
42.031,3.23671,2026-01-15T07:26:00Z,13.72,44.76,37.921,0.05,303.63
42.031,3.23671,2026-01-15T08:29:00Z,13.73,44.775,37.922,0.04,304.27
42.031,3.23671,2026-01-15T09:32:00Z,13.75,44.791,37.922,0.01,305.06
42.031,3.23671,2026-01-15T10:34:00Z,13.77,44.816,37.923,0.04,305.05
42.031,3.23671,2026-01-15T11:37:00Z,13.71,44.414,37.599,0.1,306.08
42.031,3.23671,2026-01-15T12:40:00Z,13.73,44.459,37.624,0.07,308.0
42.031,3.23671,2026-01-15T13:43:00Z,13.81,44.655,37.733,0.03,307.31
42.031,3.23671,2026-01-15T14:46:00Z,13.82,44.767,37.826,0.09,308.17
42.031,3.23671,2026-01-15T15:49:00Z,13.81,44.803,37.871,0.12,308.89
42.031,3.23671,2026-01-15T16:52:00Z,13.81,44.846,37.908,0.03,308.05
42.031,3.23671,2026-01-15T17:55:00Z,13.87,44.958,37.96,0.04,306.32
42.031,3.23671,2026-01-15T18:58:00Z,13.91,45.034,37.994,0.0,305.39
42.031,3.23671,2026-01-15T20:00:00Z,13.94,45.1,38.022,0.01,304.14
42.031,3.23671,2026-01-15T21:00:00Z,13.98,45.164,38.05,0.01,302.73
42.031,3.23671,2026-01-15T22:00:00Z,14.01,45.245,38.097,0.01,301.95
42.031,3.23671,2026-01-15T23:00:00Z,14.06,45.325,38.116,0.08,300.58
42.031,3.23671,2026-01-16T00:00:00Z,14.06,45.323,38.116,0.0,300.72
42.031,3.23671,2026-01-16T01:08:00Z,14.07,45.341,38.12,0.0,301.14
42.031,3.23671,2026-01-16T02:11:00Z,14.08,45.341,38.117,0.0,301.33
42.031,3.23671,2026-01-16T03:14:00Z,14.11,45.381,38.117,0.04,301.08
42.031,3.23671,2026-01-16T04:17:00Z,14.13,45.39,38.11,0.0,300.47
42.031,3.23671,2026-01-16T05:20:00Z,14.14,45.401,38.109,0.01,300.14
42.031,3.23671,2026-01-16T06:23:00Z,14.13,45.384,38.1,0.05,300.05
42.031,3.23671,2026-01-16T07:26:00Z,14.12,45.346,38.077,0.0,300.58
42.031,3.23671,2026-01-16T08:29:00Z,14.14,45.354,38.069,0.05,300.94
42.031,3.23671,2026-01-16T09:32:00Z,14.14,45.348,38.06,0.01,301.88
42.031,3.23671,2026-01-16T10:35:00Z,14.17,45.381,38.058,0.0,302.57
42.031,3.23671,2026-01-16T11:38:00Z,14.19,45.4,38.056,0.01,302.99
42.031,3.23671,2026-01-16T12:41:00Z,14.19,45.392,38.05,0.05,304.04
42.031,3.23671,2026-01-16T13:44:00Z,14.17,45.331,38.017,0.09,306.57
42.031,3.23671,2026-01-16T14:47:00Z,14.15,45.306,38.008,0.01,306.95
42.031,3.23671,2026-01-16T15:50:00Z,14.14,45.297,38.012,0.04,306.87
42.031,3.23671,2026-01-16T16:53:00Z,14.13,45.296,38.019,0.01,306.22
42.031,3.23671,2026-01-16T17:55:00Z,14.12,45.28,38.016,0.07,306.63
42.031,3.23671,2026-01-16T18:58:00Z,14.12,45.292,38.031,0.02,305.73
42.031,3.23671,2026-01-16T20:00:00Z,14.12,45.307,38.044,0.01,304.52
42.031,3.23671,2026-01-16T21:00:00Z,14.11,45.305,38.049,0.0,304.16
42.031,3.23671,2026-01-16T22:00:00Z,14.11,45.307,38.054,0.02,303.7
42.031,3.23671,2026-01-16T23:00:00Z,14.1,45.311,38.061,0.0,303.41
42.031,3.23671,2026-01-17T00:00:00Z,14.1,45.317,38.065,0.04,303.1
42.031,3.23671,2026-01-17T01:08:00Z,14.1,45.321,38.071,0.0,302.77
42.031,3.23671,2026-01-17T02:11:00Z,14.1,45.326,38.075,0.0,302.55
42.031,3.23671,2026-01-17T03:14:00Z,14.1,45.324,38.078,0.0,302.73
42.031,3.23671,2026-01-17T04:17:00Z,14.09,45.317,38.081,0.0,302.73
42.031,3.23671,2026-01-17T05:20:00Z,14.07,45.296,38.083,0.0,302.52
42.031,3.23671,2026-01-17T06:23:00Z,14.03,45.245,38.07,0.01,302.14
42.031,3.23671,2026-01-17T07:26:00Z,13.82,44.929,37.979,0.01,304.58
42.031,3.23671,2026-01-17T08:29:00Z,13.76,44.838,37.951,0.0,305.26
42.031,3.23671,2026-01-17T09:32:00Z,13.85,44.99,38.014,0.0,304.08
42.031,3.23671,2026-01-17T10:35:00Z,13.9,45.075,38.042,0.0,304.12
42.031,3.23671,2026-01-17T11:38:00Z,13.92,45.026,37.974,0.01,303.95
42.031,3.23671,2026-01-17T12:41:00Z,13.92,44.958,37.911,0.02,304.86
42.031,3.23671,2026-01-17T13:44:00Z,13.9,44.933,37.902,0.04,305.32
42.031,3.23671,2026-01-17T14:47:00Z,13.87,44.921,37.921,0.03,306.56
42.031,3.23671,2026-01-17T15:50:00Z,13.83,44.94,37.978,0.01,307.66
42.031,3.23671,2026-01-17T16:53:00Z,13.9,45.079,38.041,0.02,305.14
42.031,3.23671,2026-01-17T17:56:00Z,13.9,45.075,38.038,0.01,305.07
42.031,3.23671,2026-01-17T18:59:00Z,13.9,45.077,38.04,0.05,305.04
42.031,3.23671,2026-01-17T20:00:00Z,13.97,45.108,38.003,0.02,304.63
42.031,3.23671,2026-01-17T21:00:00Z,14.0,45.171,38.036,0.03,303.24
42.031,3.23671,2026-01-17T22:00:00Z,13.99,45.197,38.067,0.0,302.89
42.031,3.23671,2026-01-17T23:00:00Z,14.0,45.22,38.076,0.05,302.69
42.031,3.23671,2026-01-18T00:00:00Z,13.97,45.167,38.056,0.0,303.27
42.031,3.23671,2026-01-18T01:08:00Z,13.93,45.078,38.01,0.01,304.05
42.031,3.23671,2026-01-18T02:11:00Z,13.78,43.513,36.681,0.85,309.14
42.031,3.23671,2026-01-18T03:14:00Z,13.71,42.364,35.664,2.25,315.88
42.031,3.23671,2026-01-18T04:17:00Z,13.75,43.075,36.293,1.85,312.37
42.031,3.23671,2026-01-18T05:20:00Z,13.79,43.617,36.77,1.2,309.89
42.031,3.23671,2026-01-18T06:23:00Z,13.71,43.063,36.318,1.42,310.36
42.031,3.23671,2026-01-18T07:26:00Z,13.59,42.065,35.496,2.31,311.77
42.031,3.23671,2026-01-18T08:29:00Z,13.66,42.846,36.162,2.27,313.72
42.031,3.23671,2026-01-18T09:32:00Z,13.74,43.665,36.858,2.04,313.68
42.031,3.23671,2026-01-18T10:35:00Z,13.88,45.013,37.997,0.05,305.43
42.031,3.23671,2026-01-18T11:38:00Z,13.88,44.983,37.976,0.05,306.27
42.031,3.23671,2026-01-18T12:41:00Z,13.77,44.837,37.945,0.01,307.04
42.031,3.23671,2026-01-18T13:44:00Z,13.72,44.779,37.937,0.06,308.3
42.031,3.23671,2026-01-18T14:47:00Z,13.72,44.794,37.947,0.16,309.1
42.031,3.23671,2026-01-18T15:50:00Z,13.63,44.677,37.927,0.11,310.27
42.031,3.23671,2026-01-18T16:53:00Z,13.64,44.678,37.926,0.18,310.04
42.031,3.23671,2026-01-18T17:56:00Z,13.64,44.699,37.939,0.26,308.95
42.031,3.23671,2026-01-18T18:59:00Z,13.67,44.727,37.943,0.63,308.87
42.031,3.23671,2026-01-18T20:00:00Z,13.67,44.742,37.952,0.37,308.27
42.031,3.23671,2026-01-18T21:00:00Z,13.68,44.754,37.953,0.39,308.18
42.031,3.23671,2026-01-18T22:00:00Z,13.69,44.771,37.956,0.35,308.04
42.031,3.23671,2026-01-18T23:00:00Z,13.7,44.781,37.963,0.48,307.86
42.031,3.23671,2026-01-19T00:00:00Z,13.71,44.799,37.966,0.64,307.67
42.031,3.23671,2026-01-19T01:08:00Z,13.72,44.811,37.971,0.42,307.48
42.031,3.23671,2026-01-19T02:11:00Z,13.72,44.825,37.977,0.81,307.38
42.031,3.23671,2026-01-19T03:14:00Z,13.59,44.198,37.51,0.82,309.27
42.031,3.23671,2026-01-19T04:17:00Z,13.58,43.576,36.937,1.56,311.54
42.031,3.23671,2026-01-19T05:20:00Z,13.54,43.489,36.892,1.59,312.41
42.031,3.23671,2026-01-19T06:23:00Z,13.51,43.411,36.847,1.49,313.0
42.031,3.23671,2026-01-19T07:26:00Z,13.53,43.371,36.788,1.62,313.57
42.031,3.23671,2026-01-19T08:29:00Z,13.58,44.4,37.714,0.4,308.88
42.031,3.23671,2026-01-19T09:32:00Z,13.57,44.521,37.846,0.2,308.62
42.031,3.23671,2026-01-19T10:35:00Z,13.7,44.777,37.952,0.37,307.14
42.031,3.23671,2026-01-19T11:38:00Z,13.78,44.882,37.981,0.21,306.36
42.031,3.23671,2026-01-19T12:41:00Z,13.57,44.592,37.905,0.18,309.1
42.031,3.23671,2026-01-19T13:44:00Z,13.61,44.642,37.92,0.26,308.64
42.031,3.23671,2026-01-19T14:47:00Z,13.6,44.629,37.918,0.27,308.61
42.031,3.23671,2026-01-19T15:50:00Z,13.63,44.682,37.936,0.42,307.95
42.031,3.23671,2026-01-19T16:53:00Z,13.52,44.499,37.873,0.56,309.89
42.031,3.23671,2026-01-19T17:56:00Z,13.4,44.309,37.806,0.69,311.07
42.031,3.23671,2026-01-19T18:59:00Z,13.36,44.227,37.766,2.86,312.33
42.031,3.23671,2026-01-19T20:00:00Z,13.39,44.275,37.782,0.8,311.29
42.031,3.23671,2026-01-19T21:00:00Z,13.42,44.31,37.793,0.73,311.61
42.031,3.23671,2026-01-19T22:00:00Z,13.42,44.321,37.797,0.76,311.19
42.031,3.23671,2026-01-19T23:00:00Z,13.42,44.307,37.789,1.37,311.36
42.031,3.23671,2026-01-20T00:00:00Z,13.38,44.255,37.772,1.03,311.44
42.031,3.23671,2026-01-20T01:08:00Z,13.38,44.237,37.76,0.96,312.26
42.031,3.23671,2026-01-20T02:11:00Z,13.37,44.205,37.741,1.07,312.45
42.031,3.23671,2026-01-20T03:14:00Z,13.31,44.088,37.684,1.29,312.89
42.031,3.23671,2026-01-20T04:17:00Z,13.32,44.091,37.681,1.14,311.54
42.031,3.23671,2026-01-20T05:20:00Z,13.27,43.939,37.586,1.21,311.89
42.031,3.23671,2026-01-20T06:23:00Z,13.28,43.932,37.567,1.19,312.08
42.031,3.23671,2026-01-20T07:26:00Z,13.21,43.666,37.383,1.13,313.17
42.031,3.23671,2026-01-20T08:29:00Z,13.35,43.913,37.483,0.91,313.05
42.031,3.23671,2026-01-20T09:32:00Z,13.41,44.053,37.551,1.03,312.1
42.031,3.23671,2026-01-20T10:35:00Z,13.41,44.068,37.57,0.76,313.31
42.031,3.23671,2026-01-20T11:38:00Z,13.17,43.594,37.352,1.23,313.47
42.031,3.23671,2026-01-20T12:41:00Z,13.25,43.783,37.452,1.26,312.54
42.031,3.23671,2026-01-20T13:44:00Z,13.17,43.603,37.359,1.66,313.66
42.031,3.23671,2026-01-20T14:47:00Z,13.16,43.572,37.342,1.31,313.33
42.031,3.23671,2026-01-20T15:50:00Z,13.12,43.484,37.295,1.4,313.77
42.031,3.23671,2026-01-20T16:53:00Z,13.14,43.517,37.306,1.42,313.29
42.031,3.23671,2026-01-20T17:56:00Z,13.15,43.53,37.307,1.32,313.2
42.031,3.23671,2026-01-20T18:59:00Z,13.17,43.579,37.331,1.35,313.01
42.031,3.23671,2026-01-20T20:00:00Z,13.18,43.593,37.34,1.31,313.02
42.031,3.23671,2026-01-20T21:00:00Z,12.0,31.799,27.121,49.31,327.92
42.031,3.23671,2026-01-20T22:00:00Z,11.68,28.553,24.291,50.96,324.85
42.031,3.23671,2026-01-20T23:00:00Z,12.14,33.29,28.425,38.4,318.27
42.031,3.23671,2026-01-21T00:00:00Z,11.94,31.172,26.578,49.09,319.45
42.031,3.23671,2026-01-21T01:08:00Z,11.71,28.363,24.099,58.98,323.5
42.031,3.23671,2026-01-21T02:11:00Z,11.73,28.456,24.172,53.83,321.64
42.031,3.23671,2026-01-21T03:14:00Z,11.76,28.966,24.629,49.48,321.5
42.031,3.23671,2026-01-21T04:17:00Z,11.82,30.16,25.705,43.72,319.55
42.031,3.23671,2026-01-21T05:20:00Z,11.49,26.138,22.156,68.9,323.83
42.031,3.23671,2026-01-21T06:23:00Z,11.84,30.63,26.135,46.06,323.7
42.031,3.23671,2026-01-21T07:26:00Z,11.9,31.293,26.718,44.08,324.98
42.031,3.23671,2026-01-21T08:29:00Z,11.88,30.74,26.208,46.77,329.01
42.031,3.23671,2026-01-21T09:32:00Z,12.43,35.522,30.312,44.14,331.77
42.031,3.23671,2026-01-21T10:35:00Z,12.51,36.493,31.17,36.64,329.06
42.031,3.23671,2026-01-21T11:38:00Z,12.93,41.49,35.559,5.27,318.43
42.031,3.23671,2026-01-21T12:41:00Z,13.0,42.636,36.595,3.15,317.69
42.031,3.23671,2026-01-21T13:44:00Z,12.97,43.263,37.224,1.54,315.17
42.031,3.23671,2026-01-21T14:47:00Z,12.92,43.131,37.146,2.0,316.04
42.031,3.23671,2026-01-21T15:50:00Z,12.9,43.093,37.132,1.68,315.88
42.031,3.23671,2026-01-21T16:53:00Z,12.89,43.071,37.121,2.22,315.91
42.031,3.23671,2026-01-21T17:56:00Z,12.91,43.123,37.154,2.84,314.95
42.031,3.23671,2026-01-21T18:59:00Z,13.04,43.43,37.319,1.37,313.24
42.031,3.23671,2026-01-21T20:00:00Z,13.11,43.626,37.438,1.0,312.38
42.031,3.23671,2026-01-21T21:00:00Z,13.12,43.657,37.461,0.93,312.17
42.031,3.23671,2026-01-21T22:00:00Z,13.1,43.632,37.453,0.98,312.26
42.031,3.23671,2026-01-21T23:00:00Z,13.1,43.615,37.443,0.94,312.47
42.031,3.23671,2026-01-22T00:00:00Z,13.08,43.588,37.43,0.85,312.39
42.031,3.23671,2026-01-22T01:08:00Z,13.05,43.518,37.398,1.35,312.81
42.031,3.23671,2026-01-22T02:11:00Z,13.07,43.535,37.393,0.87,312.7
42.031,3.23671,2026-01-22T03:14:00Z,13.06,43.513,37.384,0.85,312.77
42.031,3.23671,2026-01-22T04:17:00Z,11.77,28.575,24.259,48.27,315.63
42.031,3.23671,2026-01-22T05:20:00Z,12.51,37.31,31.947,20.81,313.45
42.031,3.23671,2026-01-22T06:23:00Z,12.78,40.763,35.003,10.01,312.75
42.031,3.23671,2026-01-22T07:26:00Z,12.87,41.879,35.991,6.18,312.45
42.031,3.23671,2026-01-22T08:29:00Z,12.92,42.624,36.661,3.78,312.93
42.031,3.23671,2026-01-22T09:32:00Z,12.97,43.031,37.004,2.15,313.88
42.031,3.23671,2026-01-22T10:35:00Z,12.96,43.092,37.075,1.79,313.12
42.031,3.23671,2026-01-22T11:38:00Z,12.96,43.143,37.123,1.56,313.27
42.031,3.23671,2026-01-22T12:41:00Z,13.0,43.25,37.188,1.12,313.04
42.031,3.23671,2026-01-22T13:44:00Z,13.05,43.359,37.246,1.23,313.39
42.031,3.23671,2026-01-22T14:47:00Z,13.05,43.38,37.265,0.97,313.58
42.031,3.23671,2026-01-22T15:50:00Z,12.69,41.655,35.952,4.01,316.83
42.031,3.23671,2026-01-22T16:53:00Z,12.62,41.191,35.572,5.17,317.11
42.031,3.23671,2026-01-22T17:56:00Z,12.6,41.111,35.512,4.63,317.18
42.031,3.23671,2026-01-22T18:59:00Z,12.57,41.065,35.498,4.45,317.35
42.031,3.23671,2026-01-22T20:00:00Z,12.47,40.877,35.401,4.3,317.33
42.031,3.23671,2026-01-22T21:00:00Z,12.24,40.491,35.25,4.2,317.36
42.031,3.23671,2026-01-22T22:00:00Z,12.25,40.25,35.002,4.78,317.38
42.031,3.23671,2026-01-22T23:00:00Z,12.17,39.94,34.778,5.01,317.3
42.031,3.23671,2026-01-23T00:00:00Z,11.78,35.244,30.578,12.38,319.82
42.031,3.23671,2026-01-23T01:08:00Z,11.6,31.165,26.81,18.16,321.11
42.031,3.23671,2026-01-23T02:11:00Z,12.0,37.283,32.355,8.94,318.74
42.031,3.23671,2026-01-23T03:14:00Z,12.02,36.706,31.787,11.64,318.95
42.031,3.23671,2026-01-23T04:17:00Z,12.2,38.112,32.979,11.07,318.33
42.031,3.23671,2026-01-23T05:20:00Z,12.36,40.138,34.791,7.52,317.17
42.031,3.23671,2026-01-23T06:23:00Z,11.97,36.619,31.74,15.33,318.58
42.031,3.23671,2026-01-23T07:26:00Z,12.23,38.492,33.324,10.89,317.02
42.031,3.23671,2026-01-23T08:29:00Z,11.97,34.272,29.489,18.96,319.37
42.031,3.23671,2026-01-23T09:32:00Z,12.5,40.164,34.685,7.34,316.45
42.031,3.23671,2026-01-23T10:35:00Z,12.46,39.629,34.209,11.01,316.54
42.031,3.23671,2026-01-23T11:38:00Z,12.65,39.952,34.349,9.65,315.32
42.031,3.23671,2026-01-23T12:41:00Z,12.53,30.826,25.841,26.94,315.91
42.031,3.23671,2026-01-23T13:44:00Z,12.95,38.101,32.318,13.35,314.1
42.031,3.23671,2026-01-23T14:47:00Z,12.3,23.137,18.982,33.06,318.52
42.031,3.23671,2026-01-23T15:50:00Z,12.39,30.994,26.096,20.61,316.58
42.031,3.23671,2026-01-23T16:53:00Z,12.86,40.199,34.395,7.28,313.45
42.031,3.23671,2026-01-23T17:56:00Z,12.92,41.721,35.799,4.24,313.11
42.031,3.23671,2026-01-23T18:59:00Z,12.9,42.183,36.253,3.03,312.98
42.031,3.23671,2026-01-23T20:00:00Z,12.86,42.239,36.349,2.68,312.89
42.031,3.23671,2026-01-23T21:00:00Z,12.83,42.291,36.426,2.57,313.07
42.031,3.23671,2026-01-23T22:00:00Z,12.8,42.347,36.51,2.04,313.07
42.031,3.23671,2026-01-23T23:00:00Z,12.71,42.512,36.762,1.48,313.01
42.031,3.23671,2026-01-24T00:00:00Z,12.77,42.975,37.147,0.98,312.45
42.031,3.23671,2026-01-24T01:08:00Z,12.46,41.634,36.153,2.04,313.17
42.031,3.23671,2026-01-24T02:11:00Z,11.95,39.189,34.253,4.11,314.94
42.031,3.23671,2026-01-24T03:14:00Z,12.17,40.293,35.117,3.32,313.82
42.031,3.23671,2026-01-24T04:17:00Z,12.43,41.745,36.283,1.97,313.52
42.031,3.23671,2026-01-24T05:20:00Z,12.39,41.477,36.069,1.96,313.44
42.031,3.23671,2026-01-24T06:23:00Z,12.52,41.799,36.254,1.98,313.26
42.031,3.23671,2026-01-24T07:26:00Z,12.37,41.264,35.873,2.13,313.3
42.031,3.23671,2026-01-24T08:29:00Z,12.44,41.318,35.866,2.06,313.1
42.031,3.23671,2026-01-24T09:32:00Z,12.38,41.038,35.649,2.04,313.25
42.031,3.23671,2026-01-24T10:35:00Z,12.33,41.019,35.672,1.74,313.25
42.031,3.23671,2026-01-24T11:38:00Z,12.47,41.323,35.837,1.66,313.2
42.031,3.23671,2026-01-24T12:41:00Z,12.88,42.777,36.848,1.26,311.95
42.031,3.23671,2026-01-24T13:44:00Z,13.09,43.496,37.337,0.71,311.24
42.031,3.23671,2026-01-24T14:47:00Z,13.13,43.633,37.427,0.76,310.7
42.031,3.23671,2026-01-24T15:50:00Z,13.12,43.635,37.44,0.76,311.47
42.031,3.23671,2026-01-24T16:53:00Z,12.95,43.213,37.199,0.96,311.48
42.031,3.23671,2026-01-24T17:56:00Z,12.83,42.868,36.981,0.99,312.17
42.031,3.23671,2026-01-24T18:59:00Z,12.72,42.316,36.562,1.99,312.02
42.031,3.23671,2026-01-24T20:00:00Z,12.74,42.41,36.634,1.78,312.02
42.031,3.23671,2026-01-24T21:00:00Z,12.78,42.497,36.675,1.42,311.94
42.031,3.23671,2026-01-24T22:00:00Z,12.82,42.63,36.766,1.6,310.67
42.031,3.23671,2026-01-24T23:00:00Z,12.88,42.889,36.952,1.68,310.33
42.031,3.23671,2026-01-25T00:00:00Z,12.88,42.896,36.96,1.71,310.16
42.031,3.23671,2026-01-25T01:09:00Z,12.87,42.851,36.933,1.57,309.33
42.031,3.23671,2026-01-25T02:12:00Z,12.89,42.923,36.98,1.66,309.94
42.031,3.23671,2026-01-25T03:15:00Z,12.91,42.996,37.027,1.59,309.54
42.031,3.23671,2026-01-25T04:17:00Z,12.83,42.9,37.018,1.57,309.66
42.031,3.23671,2026-01-25T05:20:00Z,12.82,42.906,37.033,1.54,309.86
42.031,3.23671,2026-01-25T06:23:00Z,12.84,42.963,37.07,1.67,309.52
42.031,3.23671,2026-01-25T07:26:00Z,12.78,42.915,37.08,1.54,309.79
42.031,3.23671,2026-01-25T08:29:00Z,12.81,42.961,37.093,1.51,309.79
42.031,3.23671,2026-01-25T09:32:00Z,12.86,43.032,37.116,1.53,310.01
42.031,3.23671,2026-01-25T10:35:00Z,12.31,39.063,33.801,5.45,313.94
42.031,3.23671,2026-01-25T11:38:00Z,12.79,41.641,35.845,2.77,312.08
42.031,3.23671,2026-01-25T12:41:00Z,12.96,42.597,36.592,1.96,311.32
42.031,3.23671,2026-01-25T13:44:00Z,13.04,43.068,36.976,1.45,311.02
42.031,3.23671,2026-01-25T14:47:00Z,13.05,43.068,36.964,1.56,310.83
42.031,3.23671,2026-01-25T15:50:00Z,13.06,43.093,36.978,1.62,310.64
42.031,3.23671,2026-01-25T16:53:00Z,13.04,43.24,37.141,1.44,310.33
42.031,3.23671,2026-01-25T17:56:00Z,13.17,43.619,37.376,0.89,309.62
42.031,3.23671,2026-01-25T18:59:00Z,13.14,43.596,37.377,0.85,309.8
42.031,3.23671,2026-01-25T20:00:00Z,13.32,43.675,37.276,0.52,308.56
42.031,3.23671,2026-01-25T21:00:00Z,13.31,43.749,37.362,0.39,307.45
42.031,3.23671,2026-01-25T22:00:00Z,13.32,43.754,37.356,0.45,307.3
42.031,3.23671,2026-01-25T23:00:00Z,13.12,43.362,37.174,0.48,309.07
42.031,3.23671,2026-01-26T00:00:00Z,13.15,43.428,37.208,0.53,308.45
42.031,3.23671,2026-01-26T01:09:00Z,13.12,43.327,37.144,0.52,308.83
42.031,3.23671,2026-01-26T02:12:00Z,12.38,39.987,34.631,5.13,312.39
42.031,3.23671,2026-01-26T03:15:00Z,11.95,38.032,33.126,8.02,314.52
42.031,3.23671,2026-01-26T04:18:00Z,12.2,39.108,33.945,5.77,312.79
42.031,3.23671,2026-01-26T05:21:00Z,12.1,38.635,33.579,5.78,312.91
42.031,3.23671,2026-01-26T06:24:00Z,12.34,40.478,35.143,3.9,311.64
42.031,3.23671,2026-01-26T07:27:00Z,12.5,41.236,35.725,3.0,310.81
42.031,3.23671,2026-01-26T08:30:00Z,12.54,41.18,35.631,3.02,311.39
42.031,3.23671,2026-01-26T09:33:00Z,12.85,42.262,36.381,1.77,309.89
42.031,3.23671,2026-01-26T10:36:00Z,13.0,42.652,36.608,1.36,309.76
42.031,3.23671,2026-01-26T11:38:00Z,13.23,43.217,36.933,1.09,308.7
42.031,3.23671,2026-01-26T12:41:00Z,13.27,43.318,36.988,0.94,309.16
42.031,3.23671,2026-01-26T13:44:00Z,13.3,43.323,36.966,0.95,309.92
42.031,3.23671,2026-01-26T14:47:00Z,13.24,43.478,37.173,0.69,310.79
42.031,3.23671,2026-01-26T15:50:00Z,13.33,43.781,37.369,0.36,309.51
42.031,3.23671,2026-01-26T16:53:00Z,13.3,43.786,37.402,0.48,309.97
42.031,3.23671,2026-01-26T17:56:00Z,13.16,43.383,37.157,0.48,311.7
42.031,3.23671,2026-01-26T18:59:00Z,12.18,34.578,29.617,7.17,317.88
42.031,3.23671,2026-01-26T20:00:00Z,12.35,36.365,31.182,5.67,316.88
42.031,3.23671,2026-01-26T21:00:00Z,11.54,28.867,24.678,10.15,321.04
42.031,3.23671,2026-01-26T22:00:00Z,11.01,23.813,20.266,11.22,322.92
42.031,3.23671,2026-01-26T23:00:00Z,11.95,35.24,30.436,4.61,316.51
42.031,3.23671,2026-01-27T00:00:00Z,12.51,39.989,34.513,2.36,313.2
42.031,3.23671,2026-01-27T01:08:00Z,12.66,41.527,35.85,1.43,311.97
42.031,3.23671,2026-01-27T02:11:00Z,13.03,42.862,36.782,0.98,310.17
42.031,3.23671,2026-01-27T03:14:00Z,13.08,43.071,36.94,0.76,309.72
42.031,3.23671,2026-01-27T04:17:00Z,13.04,43.081,36.982,0.69,309.75
42.031,3.23671,2026-01-27T05:20:00Z,13.12,43.266,37.089,0.62,309.39
42.031,3.23671,2026-01-27T06:23:00Z,13.16,43.376,37.148,0.53,309.12
42.031,3.23671,2026-01-27T07:46:00Z,13.22,43.51,37.219,0.51,308.95
42.031,3.23671,2026-01-27T08:49:00Z,12.61,37.819,32.34,3.04,314.07
42.031,3.23671,2026-01-27T09:52:00Z,12.59,36.406,31.02,3.71,315.08
42.031,3.23671,2026-01-27T10:55:00Z,13.0,39.343,33.456,3.34,312.76
42.031,3.23671,2026-01-27T11:58:00Z,13.11,39.063,33.093,3.83,312.93
42.031,3.23671,2026-01-27T13:00:00Z,13.24,39.785,33.66,4.33,312.18
42.031,3.23671,2026-01-27T14:00:00Z,13.21,38.082,32.082,4.63,313.32
42.031,3.23671,2026-01-27T15:00:00Z,13.4,41.527,35.161,2.56,311.64
42.031,3.23671,2026-01-27T16:00:00Z,13.38,41.71,35.35,1.75,310.8
42.031,3.23671,2026-01-27T17:00:00Z,13.39,42.302,35.906,2.02,309.54
42.031,3.23671,2026-01-27T18:00:00Z,13.12,39.319,33.323,3.29,311.2
42.031,3.23671,2026-01-27T19:00:00Z,13.22,40.74,34.575,2.42,309.41
42.031,3.23671,2026-01-27T20:00:00Z,13.18,40.801,34.67,2.27,309.3
42.031,3.23671,2026-01-27T21:00:00Z,13.26,41.611,35.374,1.62,308.23
42.031,3.23671,2026-01-27T22:00:00Z,13.41,43.206,36.744,0.9,307.31
